Time,Price,Signal_Mode,Side,4H_Trend,1H_Stoch,1H_ADX,5m_EMA_Diff,Decision,Reason
2025-10-09 09:31:00,274.84,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:32:00,274.66,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:33:00,274.7,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:34:00,274.86,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:35:00,275.19,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:36:00,275.13,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:37:00,275.06,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:38:00,274.78,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:39:00,274.52,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:40:00,274.16,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:41:00,274.38,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:42:00,274.64,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:43:00,274.54,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:44:00,274.48,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:45:00,274.66,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:46:00,274.75,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:47:00,274.84,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:48:00,274.92,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:49:00,274.92,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:50:00,275.32,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:51:00,275.36,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:52:00,275.51,SNIPER_FVG,LONG,BAJISTA,11.7,31.8,0.0,REJECTED,Contra Tendencia 4H
2025-10-09 09:53:00,275.65,SNIPER_FVG,LONG,BAJISTA,11.7,31.8,0.0,REJECTED,Contra Tendencia 4H
2025-10-09 09:54:00,275.4,SNIPER_FVG,LONG,BAJISTA,11.7,31.8,0.0,REJECTED,Contra Tendencia 4H
2025-10-09 09:55:00,275.34,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:56:00,275.43,SNIPER_FVG,LONG,BAJISTA,11.7,31.8,0.0,REJECTED,Contra Tendencia 4H
2025-10-09 09:57:00,275.48,SNIPER_FVG,LONG,BAJISTA,11.7,31.8,0.0,REJECTED,Contra Tendencia 4H
2025-10-09 09:58:00,275.17,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 09:59:00,275.16,SNIPER_FVG,SHORT,BAJISTA,11.7,31.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:00:00,275.13,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:01:00,275.11,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:02:00,275.48,SNIPER_FVG,LONG,BAJISTA,11.2,32.8,0.0,REJECTED,Contra Tendencia 4H
2025-10-09 10:10:00,275.5,SNIPER_FVG,LONG,BAJISTA,11.2,32.8,0.0,REJECTED,Contra Tendencia 4H
2025-10-09 10:12:00,275.09,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:13:00,274.96,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:14:00,275.31,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:15:00,275.09,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:16:00,275.12,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:17:00,274.82,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:18:00,274.68,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:19:00,274.41,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:20:00,274.68,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:21:00,274.81,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:22:00,274.54,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:23:00,274.61,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:24:00,274.49,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:25:00,274.06,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:26:00,274.06,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:28:00,273.97,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:30:00,274.58,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:31:00,274.68,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:32:00,274.99,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:33:00,275.24,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:34:00,275.21,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:35:00,275.33,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:36:00,275.34,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:37:00,275.25,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:38:00,275.03,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:39:00,275.14,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:40:00,275.04,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:41:00,275.65,SNIPER_FVG,LONG,BAJISTA,11.2,32.8,0.0,REJECTED,Contra Tendencia 4H
2025-10-09 10:42:00,275.78,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:43:00,275.29,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:44:00,275.23,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:45:00,275.24,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:46:00,275.31,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:47:00,275.13,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:48:00,275.29,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:49:00,275.02,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:50:00,274.82,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:51:00,274.83,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:52:00,274.57,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:53:00,274.97,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:54:00,275.13,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:55:00,275.11,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:56:00,275.21,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:57:00,275.29,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:58:00,275.07,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 10:59:00,275.07,SNIPER_FVG,SHORT,BAJISTA,11.2,32.8,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 11:00:00,275.43,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,-0.13,REJECTED,Contra Tendencia 4H
2025-10-09 11:01:00,275.53,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,-0.13,REJECTED,Contra Tendencia 4H
2025-10-09 11:02:00,275.5,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,-0.13,REJECTED,Contra Tendencia 4H
2025-10-09 11:03:00,275.76,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.13,REJECTED,1H Agotado (Stoch)
2025-10-09 11:04:00,275.87,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.13,REJECTED,1H Agotado (Stoch)
2025-10-09 11:05:00,275.83,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.07,REJECTED,1H Agotado (Stoch)
2025-10-09 11:06:00,275.74,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.07,REJECTED,1H Agotado (Stoch)
2025-10-09 11:07:00,275.65,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,-0.07,REJECTED,Contra Tendencia 4H
2025-10-09 11:08:00,275.52,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,-0.07,REJECTED,Contra Tendencia 4H
2025-10-09 11:09:00,275.55,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,-0.07,REJECTED,Contra Tendencia 4H
2025-10-09 11:10:00,275.51,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,-0.08,REJECTED,Contra Tendencia 4H
2025-10-09 11:11:00,275.26,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 11:12:00,275.32,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 11:13:00,275.41,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,-0.08,REJECTED,Contra Tendencia 4H
2025-10-09 11:14:00,275.2,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 11:15:00,275.24,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.01,REJECTED,1H Agotado (Stoch)
2025-10-09 11:16:00,275.08,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.01,REJECTED,1H Agotado (Stoch)
2025-10-09 11:17:00,275.24,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.01,REJECTED,1H Agotado (Stoch)
2025-10-09 11:18:00,275.15,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.01,REJECTED,1H Agotado (Stoch)
2025-10-09 11:19:00,275.81,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.01,REJECTED,1H Agotado (Stoch)
2025-10-09 11:20:00,276.14,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.14,REJECTED,Contra Tendencia 4H
2025-10-09 11:21:00,275.87,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.14,REJECTED,1H Agotado (Stoch)
2025-10-09 11:22:00,275.91,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.14,REJECTED,1H Agotado (Stoch)
2025-10-09 11:23:00,275.8,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.14,REJECTED,1H Agotado (Stoch)
2025-10-09 11:24:00,276.16,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.14,REJECTED,Contra Tendencia 4H
2025-10-09 11:25:00,276.1,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.21,REJECTED,Contra Tendencia 4H
2025-10-09 11:26:00,276.16,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.21,REJECTED,Contra Tendencia 4H
2025-10-09 11:27:00,275.98,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.21,REJECTED,Contra Tendencia 4H
2025-10-09 11:28:00,275.99,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.21,REJECTED,Contra Tendencia 4H
2025-10-09 11:29:00,276.06,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.21,REJECTED,Contra Tendencia 4H
2025-10-09 11:30:00,275.7,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.18,REJECTED,Contra Tendencia 4H
2025-10-09 11:31:00,275.42,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.18,REJECTED,Contra Tendencia 4H
2025-10-09 11:32:00,275.41,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.18,REJECTED,Contra Tendencia 4H
2025-10-09 11:33:00,275.96,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.18,REJECTED,Contra Tendencia 4H
2025-10-09 11:34:00,275.64,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.18,REJECTED,Contra Tendencia 4H
2025-10-09 11:35:00,275.75,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.23,REJECTED,1H Agotado (Stoch)
2025-10-09 11:36:00,275.64,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.23,REJECTED,Contra Tendencia 4H
2025-10-09 11:37:00,275.73,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.23,REJECTED,1H Agotado (Stoch)
2025-10-09 11:38:00,276.04,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.23,REJECTED,Contra Tendencia 4H
2025-10-09 11:39:00,276.05,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.23,REJECTED,Contra Tendencia 4H
2025-10-09 11:40:00,275.92,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 11:41:00,275.84,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 11:42:00,275.86,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 11:44:00,276.28,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 11:45:00,276.18,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.2,REJECTED,Contra Tendencia 4H
2025-10-09 11:46:00,276.0,TREND_FOLLOWING,LONG,BAJISTA,0.0,34.3,0.2,REJECTED,Contra Tendencia 4H
2025-10-09 11:47:00,275.72,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.2,REJECTED,1H Agotado (Stoch)
2025-10-09 11:48:00,275.45,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.2,REJECTED,Contra Tendencia 4H
2025-10-09 11:49:00,275.5,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.2,REJECTED,Contra Tendencia 4H
2025-10-09 11:50:00,275.41,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.13,REJECTED,Contra Tendencia 4H
2025-10-09 11:51:00,275.37,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,0.13,REJECTED,1H Agotado (Stoch)
2025-10-09 11:52:00,275.5,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.13,REJECTED,Contra Tendencia 4H
2025-10-09 11:53:00,275.56,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.13,REJECTED,Contra Tendencia 4H
2025-10-09 11:54:00,275.49,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,0.13,REJECTED,Contra Tendencia 4H
2025-10-09 11:55:00,275.54,SNIPER_FVG,LONG,BAJISTA,0.0,34.3,-0.03,REJECTED,Contra Tendencia 4H
2025-10-09 11:56:00,275.36,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.03,REJECTED,1H Agotado (Stoch)
2025-10-09 11:57:00,275.22,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.03,REJECTED,1H Agotado (Stoch)
2025-10-09 11:58:00,275.1,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.03,REJECTED,1H Agotado (Stoch)
2025-10-09 11:59:00,274.84,SNIPER_FVG,SHORT,BAJISTA,0.0,34.3,-0.03,REJECTED,1H Agotado (Stoch)
2025-10-09 12:00:00,274.8,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 12:01:00,274.91,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 12:02:00,274.95,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 12:03:00,275.18,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 12:04:00,275.23,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 12:05:00,275.44,SNIPER_FVG,LONG,BAJISTA,4.1,36.4,-0.17,REJECTED,Contra Tendencia 4H
2025-10-09 12:06:00,275.44,SNIPER_FVG,LONG,BAJISTA,4.1,36.4,-0.17,REJECTED,Contra Tendencia 4H
2025-10-09 12:07:00,275.6,SNIPER_FVG,LONG,BAJISTA,4.1,36.4,-0.17,REJECTED,Contra Tendencia 4H
2025-10-09 12:08:00,275.33,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.17,REJECTED,1H Agotado (Stoch)
2025-10-09 12:09:00,274.87,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.17,REJECTED,1H Agotado (Stoch)
2025-10-09 12:10:00,275.04,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.23,REJECTED,1H Agotado (Stoch)
2025-10-09 12:11:00,275.27,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.23,REJECTED,1H Agotado (Stoch)
2025-10-09 12:12:00,275.34,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.23,REJECTED,1H Agotado (Stoch)
2025-10-09 12:13:00,274.9,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.23,REJECTED,1H Agotado (Stoch)
2025-10-09 12:14:00,274.9,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.23,REJECTED,1H Agotado (Stoch)
2025-10-09 12:15:00,274.87,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.22,REJECTED,1H Agotado (Stoch)
2025-10-09 12:16:00,274.64,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.22,REJECTED,1H Agotado (Stoch)
2025-10-09 12:17:00,274.61,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.22,REJECTED,1H Agotado (Stoch)
2025-10-09 12:18:00,274.92,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.22,REJECTED,1H Agotado (Stoch)
2025-10-09 12:19:00,275.11,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.22,REJECTED,1H Agotado (Stoch)
2025-10-09 12:20:00,275.16,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.25,REJECTED,1H Agotado (Stoch)
2025-10-09 12:21:00,274.93,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.25,REJECTED,1H Agotado (Stoch)
2025-10-09 12:22:00,275.17,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.25,REJECTED,1H Agotado (Stoch)
2025-10-09 12:23:00,275.16,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.25,REJECTED,1H Agotado (Stoch)
2025-10-09 12:24:00,274.95,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.25,REJECTED,1H Agotado (Stoch)
2025-10-09 12:25:00,274.88,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:26:00,274.86,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:27:00,274.73,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:28:00,275.07,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:29:00,274.84,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:30:00,274.57,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:31:00,274.28,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:32:00,274.74,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:33:00,274.35,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:34:00,274.42,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:35:00,274.41,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:36:00,274.23,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:37:00,274.6,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:38:00,274.85,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:39:00,275.01,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:40:00,274.86,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.24,REJECTED,1H Agotado (Stoch)
2025-10-09 12:41:00,275.8,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.24,REJECTED,1H Agotado (Stoch)
2025-10-09 12:42:00,275.89,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.24,REJECTED,1H Agotado (Stoch)
2025-10-09 12:43:00,275.21,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.24,REJECTED,1H Agotado (Stoch)
2025-10-09 12:44:00,275.19,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.24,REJECTED,1H Agotado (Stoch)
2025-10-09 12:45:00,274.95,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:46:00,274.42,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:47:00,274.01,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:52:00,275.99,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:53:00,275.85,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:54:00,275.51,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,0.0,REJECTED,1H Agotado (Stoch)
2025-10-09 12:55:00,275.48,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.18,REJECTED,1H Agotado (Stoch)
2025-10-09 12:56:00,276.11,TREND_FOLLOWING,SHORT,BAJISTA,4.1,36.4,-0.18,REJECTED,1H Agotado (Stoch)
2025-10-09 12:57:00,276.17,TREND_FOLLOWING,SHORT,BAJISTA,4.1,36.4,-0.18,REJECTED,1H Agotado (Stoch)
2025-10-09 12:58:00,275.92,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.18,REJECTED,1H Agotado (Stoch)
2025-10-09 12:59:00,275.3,SNIPER_FVG,SHORT,BAJISTA,4.1,36.4,-0.18,REJECTED,1H Agotado (Stoch)
2025-10-09 13:00:00,275.21,SNIPER_FVG,SHORT,BAJISTA,0.0,38.1,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 13:01:00,274.93,SNIPER_FVG,SHORT,BAJISTA,0.0,38.1,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 13:02:00,275.09,SNIPER_FVG,SHORT,BAJISTA,0.0,38.1,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 13:03:00,275.39,SNIPER_FVG,SHORT,BAJISTA,0.0,38.1,-0.08,REJECTED,1H Agotado (Stoch)
2025-10-09 13:04:00,275.47,SNIPER_FVG,SHORT,BAJISTA,0.0,38.1,-0.08,REJECTED,1H Agotado (Stoch)
